date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:05:54	147434/147434	---M--	200	added ('OK')	image/jpeg	etag:%226102e7ea-23fea%22	https://previewthemes.com/charityplus/sites/default/files/campaigns/donation-1.jpg	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/campaigns/donation-1.jpg	(from https://previewthemes.com/charityplus/home-1)
01:05:55	7375/7375	---M--	200	added ('OK')	image/jpeg	etag:%2261028748-1ccf%22	https://previewthemes.com/charityplus/sites/default/files/styles/thumbnail/public/campaigns/donation-1.jpg?itok=jL9tyog6	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/styles/thumbnail/public/campaigns/donation-1464f.jpg	(from https://previewthemes.com/charityplus/home-1)
01:05:56	70888/70888	---M--	200	added ('OK')	image/jpeg	etag:%2261028751-114e8%22	https://previewthemes.com/charityplus/sites/default/files/styles/medium/public/campaigns/donation-7.jpg?itok=qAu921xD	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/styles/medium/public/campaigns/donation-71673.jpg	(from https://previewthemes.com/charityplus/home-1)
01:05:56	144589/144589	---M--	200	added ('OK')	image/jpeg	etag:%226102e7ea-234cd%22	https://previewthemes.com/charityplus/sites/default/files/campaigns/donation-2.jpg	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/campaigns/donation-2.jpg	(from https://previewthemes.com/charityplus/home-1)
01:05:56	7687/7687	---M--	200	added ('OK')	image/jpeg	etag:%2261028748-1e07%22	https://previewthemes.com/charityplus/sites/default/files/styles/thumbnail/public/campaigns/donation-2.jpg?itok=WClOzmN7	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/styles/thumbnail/public/campaigns/donation-2a1f8.jpg	(from https://previewthemes.com/charityplus/home-1)
01:05:57	45273/45273	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:35:58%20GMT	https://previewthemes.com/charityplus/product/5	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/product/5.html	(from https://previewthemes.com/charityplus/home-1)
01:05:58	71271/71271	---M--	200	added ('OK')	image/jpeg	etag:%2261028751-11667%22	https://previewthemes.com/charityplus/sites/default/files/styles/medium/public/campaigns/donation-2.jpg?itok=mSioX9sz	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/styles/medium/public/campaigns/donation-2f263.jpg	(from https://previewthemes.com/charityplus/home-1)
01:05:58	47227/47227	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:35:59%20GMT	https://previewthemes.com/charityplus/pick-device-actually-suits-your-needs	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/pick-device-actually-suits-your-needs.html	(from https://previewthemes.com/charityplus/home-1)
01:05:58	64743/64743	---M--	200	added ('OK')	image/jpeg	etag:%2261028748-fce7%22	https://previewthemes.com/charityplus/sites/default/files/styles/normal_size/public/articles/post-12.jpg?itok=1C7jULtZ	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/styles/normal_size/public/articles/post-120c87.jpg	(from https://previewthemes.com/charityplus/home-1)
01:05:59	29954/29954	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:36:00%20GMT	https://previewthemes.com/charityplus/taxonomy/term/5	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/taxonomy/term/5.html	(from https://previewthemes.com/charityplus/home-1)
01:05:59	47330/47330	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:36:00%20GMT	https://previewthemes.com/charityplus/what-average-office-worker-will-look-20-years	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/what-average-office-worker-will-look-20-years.html	(from https://previewthemes.com/charityplus/home-1)
01:06:00	70712/70712	---M--	200	added ('OK')	image/jpeg	etag:%2261028748-11438%22	https://previewthemes.com/charityplus/sites/default/files/styles/normal_size/public/articles/post-11.jpg?itok=2WKPMbeE	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/styles/normal_size/public/articles/post-119968.jpg	(from https://previewthemes.com/charityplus/home-1)
01:06:00	47259/47259	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:36:01%20GMT	https://previewthemes.com/charityplus/one-new-years-resolution-will-improve	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/one-new-years-resolution-will-improve.html	(from https://previewthemes.com/charityplus/home-1)
01:06:03	62880/62880	---M--	200	added ('OK')	image/jpeg	etag:%226102874a-f5a0%22	https://previewthemes.com/charityplus/sites/default/files/styles/normal_size/public/articles/post-10.jpg?itok=zKzksh9v	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/styles/normal_size/public/articles/post-1055ab.jpg	(from https://previewthemes.com/charityplus/home-1)
01:06:04	29986/29986	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:36:04%20GMT	https://previewthemes.com/charityplus/taxonomy/term/4	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/taxonomy/term/4.html	(from https://previewthemes.com/charityplus/home-1)
01:06:04	47324/47324	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:36:05%20GMT	https://previewthemes.com/charityplus/higher-education-germany-welcome-center-germany	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/higher-education-germany-welcome-center-germany.html	(from https://previewthemes.com/charityplus/home-1)
01:06:04	54466/54466	---M--	200	added ('OK')	image/jpeg	etag:%226102874a-d4c2%22	https://previewthemes.com/charityplus/sites/default/files/styles/normal_size/public/articles/post-9.jpg?itok=fJf4lpwc	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/styles/normal_size/public/articles/post-9239b.jpg	(from https://previewthemes.com/charityplus/home-1)
01:06:05	28667/28667	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:36:06%20GMT	https://previewthemes.com/charityplus/taxonomy/term/3	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/taxonomy/term/3.html	(from https://previewthemes.com/charityplus/home-1)
01:06:05	131465/131465	---M--	200	added ('OK')	image/jpeg	etag:%226102e7ea-20189%22	https://previewthemes.com/charityplus/sites/default/files/gbb-uploads/bg-2.jpg	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/gbb-uploads/bg-2.jpg	(from https://previewthemes.com/charityplus/home-1)
01:06:06	20557/20557	---M--	200	added ('OK')	image/jpeg	etag:%226102e7ea-504d%22	https://previewthemes.com/charityplus/sites/default/files/team/team-3.jpg	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/team/team-3.jpg	(from https://previewthemes.com/charityplus/home-1)
01:06:06	29501/29501	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:36:07%20GMT	https://previewthemes.com/charityplus/node/59	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/node/59.html	(from https://previewthemes.com/charityplus/home-1)
01:06:06	27401/27401	---M--	200	added ('OK')	image/jpeg	etag:%226102e7ea-6b09%22	https://previewthemes.com/charityplus/sites/default/files/team/team-2.jpg	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/team/team-2.jpg	(from https://previewthemes.com/charityplus/home-1)
01:06:07	29403/29403	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:36:07%20GMT	https://previewthemes.com/charityplus/node/58	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/node/58.html	(from https://previewthemes.com/charityplus/home-1)
01:06:07	25121/25121	---M--	200	added ('OK')	image/jpeg	etag:%226102e7ea-6221%22	https://previewthemes.com/charityplus/sites/default/files/team/team-8.jpg	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/team/team-8.jpg	(from https://previewthemes.com/charityplus/home-1)
01:06:07	29497/29497	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:36:08%20GMT	https://previewthemes.com/charityplus/node/64	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/node/64.html	(from https://previewthemes.com/charityplus/home-1)
01:06:08	20557/20557	---M--	200	added ('OK')	image/jpeg	etag:%226102e7ea-504d%22	https://previewthemes.com/charityplus/sites/default/files/team/team-7.jpg	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/team/team-7.jpg	(from https://previewthemes.com/charityplus/home-1)
01:06:08	29497/29497	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:36:09%20GMT	https://previewthemes.com/charityplus/node/63	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/node/63.html	(from https://previewthemes.com/charityplus/home-1)
01:06:08	14788/14788	---M--	200	added ('OK')	image/jpeg	etag:%226102e7ea-39c4%22	https://previewthemes.com/charityplus/sites/default/files/team/team-6.jpg	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/team/team-6.jpg	(from https://previewthemes.com/charityplus/home-1)
01:06:09	29498/29498	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:36:10%20GMT	https://previewthemes.com/charityplus/node/62	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/node/62.html	(from https://previewthemes.com/charityplus/home-1)
01:06:09	29071/29071	---M--	200	added ('OK')	image/jpeg	etag:%226102e7ea-718f%22	https://previewthemes.com/charityplus/sites/default/files/team/team-5.jpg	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/team/team-5.jpg	(from https://previewthemes.com/charityplus/home-1)
01:06:10	29498/29498	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:36:11%20GMT	https://previewthemes.com/charityplus/node/61	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/node/61.html	(from https://previewthemes.com/charityplus/home-1)
01:06:10	25668/25668	---M--	200	added ('OK')	image/jpeg	etag:%226102e7ea-6444%22	https://previewthemes.com/charityplus/sites/default/files/team/team-4.jpg	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/team/team-4.jpg	(from https://previewthemes.com/charityplus/home-1)
01:06:11	29491/29491	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:36:12%20GMT	https://previewthemes.com/charityplus/node/60	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/node/60.html	(from https://previewthemes.com/charityplus/home-1)
01:06:11	27282/27282	---M--	200	added ('OK')	image/jpeg	etag:%226102e7ea-6a92%22	https://previewthemes.com/charityplus/sites/default/files/team/team-1.jpg	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/team/team-1.jpg	(from https://previewthemes.com/charityplus/home-1)
01:06:12	29511/29511	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:36:13%20GMT	https://previewthemes.com/charityplus/node/57	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/node/57.html	(from https://previewthemes.com/charityplus/home-1)
01:06:12	119223/119223	---M--	200	added ('OK')	image/jpeg	etag:%226102e7ea-1d1b7%22	https://previewthemes.com/charityplus/sites/default/files/gbb-uploads/bg-3.jpg	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/gbb-uploads/bg-3.jpg	(from https://previewthemes.com/charityplus/home-1)
01:06:13	3472/3472	---M--	200	added ('OK')	image/png	etag:%226102e7ea-d90%22	https://previewthemes.com/charityplus/sites/default/files/banner/brand-dark-1.png	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/banner/brand-dark-1.png	(from https://previewthemes.com/charityplus/home-1)
01:06:13	5959/5959	---M--	200	added ('OK')	image/png	etag:%226102e7ea-1747%22	https://previewthemes.com/charityplus/sites/default/files/banner/brand-dark-2.png	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/banner/brand-dark-2.png	(from https://previewthemes.com/charityplus/home-1)
01:06:14	4316/4316	---M--	200	added ('OK')	image/png	etag:%226102e7ea-10dc%22	https://previewthemes.com/charityplus/sites/default/files/banner/brand-dark-3.png	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/banner/brand-dark-3.png	(from https://previewthemes.com/charityplus/home-1)
01:06:14	3491/3491	---M--	200	added ('OK')	image/png	etag:%226102e7ea-da3%22	https://previewthemes.com/charityplus/sites/default/files/banner/brand-dark-4.png	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/banner/brand-dark-4.png	(from https://previewthemes.com/charityplus/home-1)
01:06:15	6172/6172	---M--	200	added ('OK')	image/png	etag:%226102e7ea-181c%22	https://previewthemes.com/charityplus/sites/default/files/banner/brand-dark-5.png	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/banner/brand-dark-5.png	(from https://previewthemes.com/charityplus/home-1)
01:06:15	4514/4514	---M--	200	added ('OK')	image/png	etag:%226102e7ea-11a2%22	https://previewthemes.com/charityplus/sites/default/files/banner/brand-dark-6.png	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/banner/brand-dark-6.png	(from https://previewthemes.com/charityplus/home-1)
01:06:15	4706/4706	---M--	200	added ('OK')	image/png	etag:%226102e7ea-1262%22	https://previewthemes.com/charityplus/sites/default/files/banner/brand-dark-7.png	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/banner/brand-dark-7.png	(from https://previewthemes.com/charityplus/home-1)
01:06:16	4984/4984	---M--	200	added ('OK')	image/png	etag:%226102e7ea-1378%22	https://previewthemes.com/charityplus/sites/default/files/banner/brand-dark-8.png	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/banner/brand-dark-8.png	(from https://previewthemes.com/charityplus/home-1)
01:06:16	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262555f9d-4d7%22	https://previewthemes.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://previewthemes.com/charityplus/home-1)
01:06:17	865/865	---MCZ	200	added ('OK')	application/javascript	etag:W/%226257c59b-361%22	https://previewthemes.com/charityplus/sites/default/files/js/js_CM7EzvWFTaOEHJVW4yNEU96IZJbH9FfdbtnDXARwvhU.js	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/js/js_CM7EzvWFTaOEHJVW4yNEU96IZJbH9FfdbtnDXARwvhU.js	(from https://previewthemes.com/charityplus/home-1)
01:06:17	99386/99386	---M-Z	200	added ('OK')	application/javascript	etag:%22f1369725ba22125b0df0251e74090aa0+gzip%22	http://platform.twitter.com/widgets.js	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/platform.twitter.com/widgets.js	(from https://previewthemes.com/charityplus/home-1)
01:06:18	63238/63238	---MCZ	200	added ('OK')	application/javascript	etag:W/%226257c59b-f706%22	https://previewthemes.com/charityplus/sites/default/files/js/js_yzjM5Q3gKtyWyQaeRALAU4-JSf1UigcubuQRnq8JsMo.js	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/js/js_yzjM5Q3gKtyWyQaeRALAU4-JSf1UigcubuQRnq8JsMo.js	(from https://previewthemes.com/charityplus/home-1)
01:06:18	247/247	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Apr%202022%2019:36:19%20GMT	https://previewthemes.com/charityplus/node/themes/custom/gavias_charityplus/css/custom.css	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/node/themes/custom/gavias_charityplus/css/custom.css	(from https://previewthemes.com/charityplus/node/1)
01:06:19	247/247	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Apr%202022%2019:36:19%20GMT	https://previewthemes.com/charityplus/node/themes/custom/gavias_charityplus/css/update.css	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/node/themes/custom/gavias_charityplus/css/update.css	(from https://previewthemes.com/charityplus/node/1)
01:06:19	1275/1275	---M--	200	added ('OK')	image/gif	etag:%226102e7da-4fb%22	https://previewthemes.com/charityplus/core/misc/throbber-active.gif	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/core/misc/throbber-active.gif	(from https://previewthemes.com/charityplus/sites/default/files/css/css_IRVg2xEp90K5nKdW0_JWGUTocT8j0atd-UHIpd0P428.css)
01:06:20	2112/2112	---M--	200	added ('OK')	image/gif	etag:%226102e7da-840%22	https://previewthemes.com/charityplus/core/misc/loading-small.gif	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/core/misc/loading-small.gif	(from https://previewthemes.com/charityplus/sites/default/files/css/css_IRVg2xEp90K5nKdW0_JWGUTocT8j0atd-UHIpd0P428.css)
01:06:20	356/356	---M--	200	added ('OK')	image/png	etag:%226102e7da-164%22	https://previewthemes.com/charityplus/core/misc/throbber-inactive.png	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/core/misc/throbber-inactive.png	(from https://previewthemes.com/charityplus/sites/default/files/css/css_IRVg2xEp90K5nKdW0_JWGUTocT8j0atd-UHIpd0P428.css)
01:06:20	679/679	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226102e7da-2a7%22	https://previewthemes.com/charityplus/core/misc/icons/e32700/error.svg	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/core/misc/icons/e32700/error.svg	(from https://previewthemes.com/charityplus/sites/default/files/css/css_IRVg2xEp90K5nKdW0_JWGUTocT8j0atd-UHIpd0P428.css)
